f_property_type,f_neighbourhood_cleansed,f_host_response_time,p_host_response_rate,p_host_acceptance_rate,n_accommodates,n_bathrooms,n_bedrooms,n_beds,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_availability_365,n_days_sincefirst,n_days_sincelast,d_baking_sheet,d_bathtub,d_bed_linens,d_bidet,d_building_staff,d_carbon_monoxide_alarm,d_cleaning_before_checkout,d_cleaning_products,d_cooking_basics,d_dining_table,d_dishes_and_silverware,d_drying_rack_for_clothing,d_elevator,d_essentials,d_ethernet_connection,d_ev_charger,d_extra_pillows_and_blankets,d_fire_extinguisher,d_first_aid_kit,d_freezer,d_hangers,d_host_greets_you,d_hot_tub,d_hot_water,d_hot_water_kettle,d_keypad,d_laundromat_nearby,d_lock_on_bedroom_door,d_lockbox,d_long_term_stays_allowed,d_luggage_dropoff_allowed,d_microwave,d_mini_fridge,d_mosquito_net,d_outdoor_dining_area,d_outdoor_furniture,d_private_entrance,d_roomdarkening_shades,d_safe,d_security_cameras_on_property,d_single_level_home,d_smart_lock,d_smoke_alarm,d_toaster,d_window_guards,d_wine_glasses,d_have_kitchen,d_have_stove,d_have_oven,d_have_frige,d_have_o_machineee_machinecoffee,d_have_gril,d_have_freeon_premises,d_have_freestreet,d_have_paidon_premisvalet,d_have_paidoff_premisesselfparkingparking,d_have_wifiinternet,d_have_cable,d_have_tv,d_have_sound_system,d_have_toiletriesshampooconditionerbody_soapgel,d_have_washerdryer,d_have_iron,d_have_heating,d_have_air_condfan,d_have_balconyterrace,d_have_garden,d_have_breakfast,d_have_workoffice,d_have_fitnessgym,d_have_childrenbabycribhighcornerchang,d_have_fireplace,d_have_clothing_storage,d_f_property_type,d_host_is_superhost,d_host_identity_verified,price,id,neighbourhood_cleansed,property_type
loft,STADERA,NA,NA,100,5,1,1,1,4.73,15,0.27,5,229,1643,917,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,loft,0,1,95,17529587,STADERA,loft
condo,MACIACHINI - MAGGIOLINA,within a day,88,48,4,2,1,2,4.79,40,0.73,15,258,1636,64,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,condo,0,1,40,17536531,MACIACHINI - MAGGIOLINA,condo
condo,XXII MARZO,NA,NA,100,3,1,1,1,4.63,8,0.14,3,108,1713,101,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,condo,0,1,119,17545047,XXII MARZO,condo
condo,CENTRALE,within a day,100,79,5,1,2,5,NA,0,NA,2,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,condo,0,1,56,17566145,CENTRALE,condo
loft,GUASTALLA,NA,NA,NA,5,1,2,3,5,3,0.05,3,0,1713,978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,loft,0,1,300,17586901,GUASTALLA,loft
condo,LORETO,NA,NA,NA,3,1,1,2,5,6,0.13,3,0,1389,1151,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,condo,0,1,134,17598444,LORETO,condo
loft,BOVISA,within a day,90,40,2,1,NA,1,5,8,0.14,2,268,1704,649,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,loft,0,0,60,17599518,BOVISA,loft
loft,BOVISA,NA,NA,NA,4,1,1,2,4.75,4,0.07,7,259,1712,1080,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,loft,0,1,120,17601179,BOVISA,loft
loft,TICINESE,NA,NA,NA,4,1,1,2,4.77,242,4.22,1,111,1720,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,loft,0,1,86,17612599,TICINESE,loft
loft,BOVISA,NA,NA,NA,3,1,1,1,4.78,10,0.18,2,0,1713,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,loft,0,1,52,17627412,BOVISA,loft
loft,TICINESE,within a day,100,0,2,1,1,1,4.81,21,0.37,2,75,1714,787,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,loft,0,0,100,17629821,TICINESE,loft
loft,CITTA' STUDI,NA,NA,NA,4,1,1,2,NA,0,NA,3,88,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,loft,0,0,230,17649554,CITTA' STUDI,loft
loft,GUASTALLA,within a few hours,67,NA,2,1,1,1,5,3,0.05,2,0,1704,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,loft,0,1,180,17680072,GUASTALLA,loft
loft,"NAVIGLI",NA,NA,NA,2,1,1,1,NA,0,NA,3,90,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,loft,0,1,200,17694716,"NAVIGLI",loft
condo,PARCO LAMBRO - CIMIANO,within a few hours,100,0,2,1,1,1,5,1,0.03,2,0,976,976,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,condo,0,1,140,17712747,PARCO LAMBRO - CIMIANO,condo
condo,NIGUARDA - CA' GRANDA,within an hour,100,0,2,1,1,1,4.71,28,0.49,60,1,1717,1168,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,condo,0,1,38,17746877,NIGUARDA - CA' GRANDA,condo
condo,SELINUNTE,within a few hours,100,84,2,2,1,NA,NA,0,NA,7,197,NA,NA,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,condo,0,1,70,17756402,SELINUNTE,condo
loft,PADOVA,within a few hours,100,100,3,1,1,1,4.89,361,6.32,1,160,1713,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,loft,1,1,58,17756501,PADOVA,loft
apartment,GARIBALDI REPUBBLICA,within an hour,83,99,4,2,2,2,5,2,0.05,1,158,1153,803,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,apartment,0,1,226,17760027,GARIBALDI REPUBBLICA,apartment
condo,"NAVIGLI",NA,NA,NA,2,1,1,2,4.53,16,0.28,28,348,1715,1078,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,condo,0,1,58,17761706,"NAVIGLI",condo
loft,SCALO ROMANA,NA,NA,NA,6,1,2,3,4.67,3,0.05,2,0,1714,977,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,loft,0,1,432,17772945,SCALO ROMANA,loft
condo,CENTRALE,within an hour,100,88,3,1,1,1,4.71,69,1.2,1,40,1718,93,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,condo,0,1,60,17787177,CENTRALE,condo
loft,LORETO,NA,NA,NA,2,1,1,1,4.59,17,0.3,2,338,1690,814,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,loft,0,0,57,17802916,LORETO,loft
loft,TORTONA,within an hour,100,NA,2,1,1,1,5,1,0.02,3,364,1335,1335,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,loft,0,0,350,17821761,TORTONA,loft
loft,ISOLA,within an hour,100,100,3,1,2,2,4.86,29,0.51,2,0,1717,766,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,loft,1,1,100,17852509,ISOLA,loft
loft,S. CRISTOFORO,NA,NA,NA,2,1,1,1,5,1,0.02,2,0,1336,1336,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,loft,0,0,152,17887056,S. CRISTOFORO,loft
condo,TORTONA,NA,NA,0,4,1,1,1,5,3,0.05,3,105,1676,1095,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,condo,0,1,73,17911469,TORTONA,condo
condo,PORTELLO,NA,NA,NA,3,1.5,1,2,5,2,0.05,2,0,1332,1180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,condo,0,1,59,17919475,PORTELLO,condo
loft,BUENOS AIRES - VENEZIA,within a few hours,100,0,3,1.5,1,1,4.96,23,0.4,2,154,1711,728,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,loft,1,1,110,17939432,BUENOS AIRES - VENEZIA,loft
loft,XXII MARZO,NA,NA,NA,2,1,1,1,5,3,0.05,4,0,1705,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,loft,0,0,75,17950256,XXII MARZO,loft
loft,TICINESE,within an hour,90,100,4,1.5,1,1,4.36,11,0.25,2,132,1337,444,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,loft,0,1,223,17967417,TICINESE,loft
condo,PAGANO,NA,NA,NA,2,1,1,1,4.33,9,0.16,2,42,1710,137,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,condo,0,1,98,17972032,PAGANO,condo
condo,BRERA,NA,NA,NA,2,1,1,2,4,1,0.02,2,88,1336,1336,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,condo,0,0,180,17983616,BRERA,condo
condo,TORTONA,within a day,100,NA,4,1,1,3,4.25,5,0.09,2,132,1714,1388,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,condo,0,0,60,17987407,TORTONA,condo
condo,SARPI,a few days or more,0,NA,4,2,2,2,NA,0,NA,2,56,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,condo,0,1,220,18001171,SARPI,condo
condo,DUOMO,within an hour,100,NA,4,1,1,2,4.78,29,0.71,1,154,1227,660,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,condo,0,1,120,18040399,DUOMO,condo
condo,STADERA,within an hour,100,63,4,1,3,3,NA,0,NA,2,157,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,condo,0,1,141,18064667,STADERA,condo
apartment,BRERA,a few days or more,44,100,6,1,2,2,4.6,5,0.09,1,144,1593,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,apartment,0,0,165,18083382,BRERA,apartment
loft,GARIBALDI REPUBBLICA,NA,NA,NA,3,1,2,3,4.54,14,0.31,2,0,1338,1102,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,loft,0,1,75,18108020,GARIBALDI REPUBBLICA,loft
condo,PAGANO,NA,NA,NA,3,1,1,1,5,1,0.02,1,0,1682,1682,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,condo,0,0,90,18152846,PAGANO,condo
loft,SARPI,within an hour,100,100,4,1,1,1,4.69,127,2.27,2,196,1675,11,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,loft,0,1,80,18162966,SARPI,loft
loft,EX OM - MORIVIONE,NA,NA,0,3,2,1,1,5,1,0.02,3,0,1637,1637,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,loft,0,0,98,18226093,EX OM - MORIVIONE,loft
apartment,PAGANO,within an hour,100,99,4,1,1,3,4.65,17,0.52,1,153,982,56,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,apartment,1,1,76,18287262,PAGANO,apartment
loft,DUOMO,within a day,100,95,2,1,1,2,4.47,60,1.07,2,105,1681,171,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,loft,1,1,129,18374129,DUOMO,loft
condo,SARPI,NA,NA,NA,2,1,1,1,4.3,81,1.44,1,49,1691,661,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,condo,0,1,47,18382128,SARPI,condo
condo,S. CRISTOFORO,NA,NA,NA,3,1,1,2,4.8,6,0.11,1,0,1669,1508,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,condo,0,0,58,18419130,S. CRISTOFORO,condo
loft,VIGENTINA,NA,NA,NA,4,1,1,3,NA,0,NA,2,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,loft,0,1,78,18435052,VIGENTINA,loft
condo,TICINESE,NA,NA,0,4,1,2,2,4.67,6,0.12,1,0,1536,1078,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,condo,0,1,45,18622424,TICINESE,condo
condo,SARPI,within a day,63,0,3,1,1,2,5,9,0.19,3,298,1455,361,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,condo,0,1,69,18684966,SARPI,condo
loft,TICINESE,NA,NA,NA,4,2,2,3,4.86,303,5.47,1,113,1662,15,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,loft,0,1,101,18713402,TICINESE,loft
condo,BANDE NERE,within a few hours,100,0,3,1,1,2,5,20,0.38,2,184,1570,862,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,condo,0,1,45,18810061,BANDE NERE,condo
condo,TIBALDI,NA,NA,100,3,1,2,3,5,10,0.18,5,0,1655,95,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,condo,0,1,85,18834839,TIBALDI,condo
condo,CITTA' STUDI,NA,NA,NA,5,1.5,2,4,4.77,94,1.72,1,0,1641,712,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,condo,0,1,120,18884880,CITTA' STUDI,condo
loft,S. CRISTOFORO,a few days or more,0,0,4,1.5,1,2,NA,0,NA,2,363,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,loft,0,1,120,18930244,S. CRISTOFORO,loft
condo,CITTA' STUDI,within an hour,100,100,4,2,1,2,4.58,124,2.29,2,28,1623,89,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,condo,0,1,65,18952642,CITTA' STUDI,condo
condo,LORETO,a few days or more,33,NA,2,1,1,1,4,3,0.07,5,105,1336,684,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,condo,0,1,80,18969697,LORETO,condo
loft,S. CRISTOFORO,NA,NA,NA,4,1,1,2,NA,0,NA,1,0,NA,NA,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,loft,0,0,60,19025632,S. CRISTOFORO,loft
loft,TICINESE,NA,NA,NA,6,2,2,3,4.7,333,6.06,1,86,1648,5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,loft,0,1,101,19064233,TICINESE,loft
condo,NA,within an hour,100,100,2,1,1,2,4.81,42,0.77,1,0,1642,735,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,condo,1,1,42,19094281,QUARTO CAGNINO,condo
condo,"NAVIGLI",within a day,67,40,4,1,1,2,5,3,0.06,7,132,1536,138,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,condo,0,1,60,19105638,"NAVIGLI",condo
