f_property_type,f_neighbourhood_cleansed,n_accommodates,n_bathrooms,n_bedrooms,n_beds,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_availability_365,n_days_sincelast,d_baking_sheet,d_bathtub,d_bed_linens,d_bidet,d_building_staff,d_carbon_monoxide_alarm,d_cleaning_before_checkout,d_cleaning_products,d_cooking_basics,d_dining_table,d_dishes_and_silverware,d_drying_rack_for_clothing,d_elevator,d_essentials,d_ethernet_connection,d_ev_charger,d_extra_pillows_and_blankets,d_fire_extinguisher,d_first_aid_kit,d_freezer,d_hangers,d_host_greets_you,d_hot_tub,d_hot_water,d_hot_water_kettle,d_keypad,d_laundromat_nearby,d_lock_on_bedroom_door,d_lockbox,d_long_term_stays_allowed,d_luggage_dropoff_allowed,d_microwave,d_mini_fridge,d_mosquito_net,d_outdoor_dining_area,d_outdoor_furniture,d_private_entrance,d_roomdarkening_shades,d_safe,d_security_cameras_on_property,d_single_level_home,d_smart_lock,d_smoke_alarm,d_toaster,d_window_guards,d_wine_glasses,d_have_kitchen,d_have_stove,d_have_oven,d_have_frige,d_coffee_machine,d_have_gril,d_free_parking_on_premises,d_free_parking_on_street,d_paid_parking_on_premises,d_paid_parking_off_premises,d_wifi,d_have_cable,d_have_tv,d_have_sound_system,d_shampoo_toiletries,d_have_washerdryer,d_have_iron,d_have_heating,d_have_air_condfan,d_balcony,d_have_garden,d_have_breakfast,d_have_workoffice,d_have_fitnessgym,d_family_friendly,d_have_fireplace,d_have_clothing_storage,d_f_property_type,d_host_is_superhost,d_host_identity_verified,price,id,property_type,flag_f_neighbourhood_cleansed,flag_days_sincelast,flag_review_scores_rating,flag_reviews_per_month,f_bathrooms,ln_bed,f_beds,f_bedrooms,f_review_scores_rating,f_number_of_reviews,f_minimum_nights
condo,RONCHETTO SUL NAVIGLIO,2,1,1,1,4.82,0,0.71,15,289,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,condo,0,1,80,51245962,condo,0,1,1,1,1,0,1,2,3,1,3
condo,BRERA,6,2,2,3,4.88,8,1.95,1,0,33,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,condo,1,1,287,51247084,condo,0,0,0,0,2,1.0986122886681098,3,2,3,2,1
condo,"NAVIGLI",2,1,0,1,4.88,8,3.58,2,138,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,condo,1,1,55,51253764,condo,0,0,0,0,1,0,1,1,3,2,1
condo,"NAVIGLI",2,1,1,1,5,1,0.22,2,93,138,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,condo,0,1,73,51254788,condo,0,0,0,0,1,0,1,2,3,2,1
condo,TIBALDI,2,1,1,1,4.82,0,0.71,30,167,59,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,condo,0,1,49,51255104,condo,0,1,1,1,1,0,1,2,3,1,3
condo,UMBRIA - MOLISE,3,2,1,3,4.82,0,0.71,30,171,59,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,condo,0,1,70,51255438,condo,0,1,1,1,2,1.0986122886681098,3,2,3,1,3
condo,DUOMO,2,1,1,1,4.82,0,0.71,1,283,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,condo,0,1,150,51262583,condo,0,1,1,1,1,0,1,2,3,1,1
condo,CENTRALE,4,1,1,1,4.9,31,6.99,2,276,3,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,condo,1,1,66,51263011,condo,0,0,0,0,1,0,1,2,3,2,1
condo,"NAVIGLI",2,1,1,1,5,6,1.86,2,361,17,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,condo,0,1,190,51263889,condo,0,0,0,0,1,0,1,2,3,2,1
condo,LODI - CORVETTO,2,1,1,1,4.5,2,1.54,1,0,16,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,condo,0,1,40,51274697,condo,0,0,0,0,1,0,1,2,3,2,1
condo,DERGANO,2,1,1,1,4.5,2,0.92,1,244,55,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,condo,1,1,45,51275442,condo,0,0,0,0,1,0,1,2,3,2,1
condo,CITTA' STUDI,4,1,2,2,4,2,0.54,3,235,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,condo,0,0,70,51276002,condo,0,0,0,0,1,0.6931471805599453,2,2,3,2,1
condo,LORETO,4,1,1,1,4.6,5,1.22,1,174,39,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,condo,0,1,90,51279375,condo,0,0,0,0,1,0,1,2,3,2,1
condo,DUOMO,4,1,1,2,4.4,5,1.7,2,354,24,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,condo,0,1,228,51283650,condo,0,0,0,0,1,0.6931471805599453,2,2,3,2,1
condo,GHISOLFA,4,1,1,2,4.82,0,0.71,7,273,59,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,condo,0,1,70,51294335,condo,0,1,1,1,1,0.6931471805599453,2,2,3,1,3
condo,DUOMO,4,1,1,1,4.27,22,5.12,2,282,14,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,condo,0,1,127,51296292,condo,0,0,0,0,1,0,1,2,3,2,1
condo,TICINESE,2,1,1,1,4.82,0,0.71,5,90,59,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,condo,0,1,220,51301764,condo,0,1,1,1,1,0,1,2,3,1,2
condo,GRECO,4,1,1,3,4.57,7,2.41,3,258,16,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,condo,0,1,70,51301790,condo,0,0,0,0,1,1.0986122886681098,3,2,3,2,1
condo,Missing Value,2,1,1,1,4.82,0,0.71,365,76,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,condo,0,1,40,51303190,condo,1,1,1,1,1,0,1,2,3,1,3
condo,MACIACHINI - MAGGIOLINA,4,1,2,2,4.67,18,5.35,1,34,11,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,condo,0,1,74,51313713,condo,0,0,0,0,1,0.6931471805599453,2,2,3,2,1
condo,BUENOS AIRES - VENEZIA,4,1,1,2,5,2,0.71,2,349,80,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,condo,0,1,100,51314568,condo,0,0,0,0,1,0.6931471805599453,2,2,3,2,1
condo,TIBALDI,2,1,1,1,3.67,3,0.87,1,350,32,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,condo,0,1,56,51318396,condo,0,0,0,0,1,0,1,2,2,2,1
condo,BRERA,5,1,2,4,4.55,11,2.58,2,349,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,condo,0,1,167,51321532,condo,0,0,0,0,1,1.3862943611198906,3,2,3,2,1
condo,TORTONA,4,1,1,2,4.82,0,0.71,1,57,59,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,condo,0,1,129,51324489,condo,0,1,1,1,1,0.6931471805599453,2,2,3,1,1
condo,VILLAPIZZONE,5,2,2,5,5,16,3.93,1,352,4,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,condo,1,1,129,51327706,condo,0,0,0,0,2,1.6094379124341003,3,2,3,2,1
condo,DUOMO,2,1,0,1,4.82,0,0.71,7,230,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,condo,0,1,62,51339689,condo,0,1,1,1,1,0,1,1,3,1,3
condo,CORSICA,2,1,1,1,5,2,1.2,2,54,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,condo,1,1,64,51340120,condo,0,0,0,0,1,0,1,2,3,2,1
loft,NIGUARDA - CA' GRANDA,4,2,2,2,4.82,0,0.71,4,175,59,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,loft,0,1,80,51341660,loft,0,1,1,1,2,0.6931471805599453,2,2,3,1,2
condo,GIAMBELLINO,2,1,1,3,5,1,0.39,1,0,76,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,condo,0,1,59,51342656,condo,0,0,0,0,1,1.0986122886681098,3,2,3,2,1
condo,RONCHETTO SUL NAVIGLIO,4,2,2,2,4,2,0.55,1,43,89,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,condo,1,1,106,51349589,condo,0,0,0,0,2,0.6931471805599453,2,2,3,2,1
condo,BRERA,3,1,1,1,5,1,0.23,3,354,129,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,condo,0,1,113,51354271,condo,0,0,0,0,1,0,1,2,3,2,1
condo,LORETO,3,1,1,2,5,1,0.32,3,0,94,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,condo,0,1,76,51354754,condo,0,0,0,0,1,0.6931471805599453,2,2,3,2,1
condo,DE ANGELI - MONTE ROSA,2,1,1,1,5,1,0.27,2,344,111,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,condo,0,1,97,51355071,condo,0,0,0,0,1,0,1,2,3,2,1
loft,DUOMO,2,1,1,1,4.75,8,2.35,2,358,7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,loft,0,1,189,51355648,loft,0,0,0,0,1,0,1,2,3,2,1
condo,BUENOS AIRES - VENEZIA,2,1,1,1,4.5,8,3.24,1,343,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,condo,0,1,65,51356242,condo,0,0,0,0,1,0,1,2,3,2,1
condo,BOVISA,3,1,1,3,4.5,2,0.62,2,312,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,condo,0,1,55,51357380,condo,0,0,0,0,1,1.0986122886681098,3,2,3,2,1
condo,TICINESE,2,1,1,1,4.67,30,6.77,2,32,3,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,condo,0,1,40,51358205,condo,0,0,0,0,1,0,1,2,3,2,1
condo,DE ANGELI - MONTE ROSA,2,1,1,1,4.82,0,0.71,1,362,59,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,condo,0,1,195,51358804,condo,0,1,1,1,1,0,1,2,3,1,1
condo,SARPI,2,1,1,1,4.86,7,2.33,2,356,17,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,condo,0,0,115,51359873,condo,0,0,0,0,1,0,1,2,3,2,1
condo,GARIBALDI REPUBBLICA,2,1,1,1,4.82,0,0.71,1,191,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,condo,0,1,55,51360262,condo,0,1,1,1,1,0,1,2,3,1,1
condo,CORSICA,2,1,1,1,4.82,0,0.71,5,259,59,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,condo,0,0,63,51366725,condo,0,1,1,1,1,0,1,2,3,1,2
loft,TORTONA,4,2,1,2,4.82,0,0.71,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,loft,0,1,270,51380926,loft,0,1,1,1,2,0.6931471805599453,2,2,3,1,1
condo,DE ANGELI - MONTE ROSA,4,1,1,2,4.24,21,6.43,1,72,16,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,condo,0,1,110,51397944,condo,0,0,0,0,1,0.6931471805599453,2,2,3,2,1
condo,Missing Value,2,1,1,1,5,3,1.8,1,315,6,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,condo,0,0,50,51397987,condo,1,0,0,0,1,0,1,2,3,2,1
condo,MAGENTA - S. VITTORE,3,1,1,2,4.82,0,0.71,1,360,59,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,condo,0,1,170,51399898,condo,0,1,1,1,1,0.6931471805599453,2,2,3,1,1
condo,FARINI,2,1,1,1,4.67,3,0.94,1,364,21,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,condo,0,1,93,51405572,condo,0,0,0,0,1,0,1,2,3,2,1
condo,TICINESE,2,1,1,1,4.42,19,4.45,1,71,14,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,condo,0,1,52,51408418,condo,0,0,0,0,1,0,1,2,3,2,1
condo,BOVISA,3,1,1,3,4.5,4,1.62,2,321,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,condo,0,1,55,51416038,condo,0,0,0,0,1,1.0986122886681098,3,2,3,2,1
condo,LORETO,2,1,1,2,3.83,12,3.53,2,62,17,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,condo,0,1,59,51416208,condo,0,0,0,0,1,0.6931471805599453,2,2,2,2,1
condo,BUENOS AIRES - VENEZIA,4,1,1,1,4.67,3,0.72,1,192,108,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,condo,0,1,110,51416577,condo,0,0,0,0,1,0,1,2,3,2,1
condo,"NAVIGLI",2,1,1,1,4.75,4,1.21,2,82,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,condo,0,1,110,51416677,condo,0,0,0,0,1,0,1,2,3,2,1
condo,DUOMO,4,1,1,1,4.5,4,1.22,2,365,44,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,condo,0,1,214,51417613,condo,0,0,0,0,1,0,1,2,3,2,1
condo,PADOVA,4,1,1,2,4.82,0,0.71,1,70,59,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,condo,0,1,74,51419744,condo,0,1,1,1,1,0.6931471805599453,2,2,3,1,1
condo,LORETO,2,1,1,1,5,4,1.21,3,6,9,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,condo,0,1,58,51420438,condo,0,0,0,0,1,0,1,2,3,2,1
condo,FARINI,4,1,1,2,5,4,1.24,2,259,46,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,condo,0,1,59,51421544,condo,0,0,0,0,1,0.6931471805599453,2,2,3,2,1
loft,DUOMO,2,1,1,1,4.86,7,2.1,2,148,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,loft,1,1,95,51427379,loft,0,0,0,0,1,0,1,2,3,2,1
condo,NIGUARDA - CA' GRANDA,2,1,1,1,4.82,0,0.71,4,349,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,condo,0,1,100,51436490,condo,0,1,1,1,1,0,1,2,3,1,2
condo,CENTRALE,4,1,1,2,4,3,0.73,1,0,113,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,condo,0,1,74,51441283,condo,0,0,0,0,1,0.6931471805599453,2,2,3,2,1
